,movieId,original_title
1039,88,Dirty Dancing
1040,500,Reservoir Dogs
1041,792,Platoon
1042,8491,Weekend at Bernie's
1043,402,Basic Instinct
1044,10537,The Doors
1045,11386,The Crying Game
1046,9504,Glengarry Glen Ross
1047,15764,Sophie's Choice
1048,601,E.T. the Extra-Terrestrial
1049,67365,The Search for One-eye Jimmy
1050,25842,A Christmas Carol
1051,2119,Days of Thunder
1052,744,Top Gun
1053,136311,American Strays
1054,221,Rebel Without a Cause
1055,702,A Streetcar Named Desire
1056,25750,Children of the Corn IV: The Gathering
1057,17642,The Leopard Son
1058,427043,Charms Zwischenfälle
1059,9305,Microcosmos : Le Peuple de l'herbe
1060,37616,Palookaville
1061,11112,The Associate
1062,21612,The Funeral
1063,141210,The Sleepover
1064,102461,La fille seule
1065,36998,Le huitième jour
1066,200383,North Star
1067,116844,Drunks
1068,1630,The People vs. Larry Flynt
1069,26626,Glory Daze
1070,124837,A Perfect Candidate
1071,11816,On Golden Pond
1072,11843,The Return of the Pink Panther
1073,10379,Drop Dead Fred
1074,2756,The Abyss
1075,790,The Fog
1076,1103,Escape from New York
1077,11298,The Howling
1078,4480,Jean de Florette
1079,4481,Manon des Sources
1080,49688,Johnny cien pesos
1081,10765,Private Benjamin
1082,762,Monty Python and the Holy Grail
1083,44497,Hustler White
1084,85588,Dadetown
1085,278621,Everything Relative
1086,99479,Entertaining Angels - The Dorothy Day Story
1087,55049,Trois vies et une seule mort
1088,124829,The Line King: The Al Hirschfeld Story
1089,79306,Snowriders
1090,356054,Curtis's Charm
1091,10548,When We Were Kings
1092,531,The Wrong Trousers
1093,104931,JLG/JLG - autoportrait de décembre
1094,4483,Le Retour de Martin Guerre
1095,18919,Faust
1096,31556,He Walked by Night
1097,26167,Raw Deal
1098,26174,T-Men
1099,61461,I bambini ci guardano
1100,117500,La symphonie pastorale
1101,218713,Here Comes Cookie
1102,217802,Love In Bloom
1103,127973,Six of a Kind
1104,659,Die Blechtrommel
1105,30892,The Ruling Class
1106,86369,Mina Tannenbaum
1107,8074,Deux ou trois choses que je sais d'elle
1108,124676,The Bloody Child
1109,38554,Dear God
1110,49763,Bad Moon
1111,41326,American Dream
1112,36555,Best of the Best 3: No Turning Back
1113,10608,Bob Roberts
1114,11216,Nuovo Cinema Paradiso
1115,7452,"The Cook, the Thief, His Wife & Her Lover"
1116,64567,Grosse fatigue
1117,892,Delicatessen
1118,1600,La double vie de Véronique
1119,26561,Enchanted April
1120,975,Paths of Glory
1121,18129,The Grifters
1122,54405,Hear My Song
1123,150823,The Shooter
1124,409,The English Patient
1125,38251,Mediterraneo
1126,10161,My Left Foot: The Story of Christy Brown
1127,1412,"Sex, Lies, and Videotape"
1128,41768,Passion Fish
1129,10409,Strictly Ballroom
1130,14285,The Thin Blue Line
1131,2469,¡Átame!
1132,10174,Madonna: Truth or Dare
1133,31225,Paris is Burning
1134,510,One Flew Over the Cuckoo's Nest
1135,11455,Up in Smoke
1136,1891,The Empire Strikes Back
1137,2493,The Princess Bride
1138,85,Raiders of the Lost Ark
1139,68,Brazil
1140,679,Aliens
1141,429,"Il buono, il brutto, il cattivo"
1142,13446,Withnail & I
1143,389,12 Angry Men
1144,947,Lawrence of Arabia
1145,185,A Clockwork Orange
1146,595,To Kill a Mockingbird
1147,28,Apocalypse Now
1148,335,C'era una volta il West
1149,1892,Return of the Jedi
1150,144,Der Himmel über Berlin
1151,1092,The Third Man
1152,769,GoodFellas
1153,348,Alien
1154,766,Army of Darkness
1155,175,Le Grand Bleu
1156,11645,乱
1157,10835,喋血雙雄
1158,539,Psycho
1159,525,The Blues Brothers
1160,240,The Godfather: Part II
1161,600,Full Metal Jacket
1162,530,A Grand Day Out
1163,10705,Henry V
1164,279,Amadeus
1165,3109,The Quiet Man
1166,311,Once Upon a Time in America
1167,1578,Raging Bull
1168,703,Annie Hall
1169,9549,The Right Stuff
1170,1398,Сталкер
1171,387,Das Boot
1172,9277,The Sting
1173,343,Harold and Maude
1174,37291,Trust
1175,490,Det sjunde inseglet
1176,11235,Local Hero
1177,218,The Terminator
1178,763,Braindead
1179,9665,Glory
1180,18971,Rosencrantz & Guildenstern Are Dead
1181,696,Manhattan
1182,379,Miller's Crossing
1183,207,Dead Poets Society
1184,37247,The Graduate
1185,1480,Touch of Evil
1186,9322,Nikita
1187,826,The Bridge on the River Kwai
1188,422,8½
1189,829,Chinatown
1190,828,The Day the Earth Stood Still
1191,3090,The Treasure of the Sierra Madre
1192,9964,Bad Taste
1193,3063,Duck Soup
1194,13667,Better Off Dead...
1195,694,The Shining
1196,235,Stand by Me
1197,832,M
1198,765,Evil Dead II
1199,5925,The Great Escape
1200,11778,The Deer Hunter
1201,4485,Diva
1202,137,Groundhog Day
1203,33,Unforgiven
1204,982,The Manchurian Candidate
1205,8428,Pump up the Volume
1206,212,Arsenic and Old Lace
1207,105,Back to the Future
1208,1633,Fried Green Tomatoes
1209,11202,Patton
1210,1554,Down by Law
1211,149,アキラ
1212,8009,Highlander
1213,903,Cool Hand Luke
1214,11673,Cyrano de Bergerac
1215,3034,Young Frankenstein
1216,339,Night on Earth
1217,10404,大红灯笼高高挂
1218,914,The Great Dictator
1219,756,Fantasia
1220,288,High Noon
1221,910,The Big Sleep
1222,2640,Heathers
1223,16633,Somewhere in Time
1224,665,Ben-Hur
1225,11031,This Is Spinal Tap
1226,11314,Koyaanisqatsi
1227,15143,Some Kind of Wonderful
1228,89,Indiana Jones and the Last Crusade
1229,10322,Being There
1230,783,Gandhi
1231,10644,The Unbearable Lightness of Being
1232,11257,A Room with a View
1233,14370,Real Genius
1234,12104,Pink Floyd: The Wall
1235,625,The Killing Fields
1236,8816,Mitt liv som hund
1237,830,Forbidden Planet
1238,2323,Field of Dreams
1239,983,The Man Who Would Be King
1240,642,Butch Cassidy and the Sundance Kid
1241,655,"Paris, Texas"
1242,10341,Bis ans Ende der Welt
1243,639,When Harry Met Sally...
1244,266022,I Shot a Man in Vegas
1245,168450,Parallel Sons
1246,30180,Hype!
1247,31388,Santa with Muscles
1248,41801,Female Perversions
1249,66034,Mad Dog Time
1250,348138,Breathing Room
1251,96288,Paris Was a Woman
1252,61536,I'm Not Rappaport
1253,18762,Blue Juice
1254,331367,Kids of Survival
1255,8077,Alien³
1256,814,An American Werewolf in London
1257,41671,Amityville: It's About Time
1258,27214,Amityville 3-D
1259,52263,Amityville: Dollhouse
1260,33519,Amityville: A New Generation
1261,16235,Amityville II: The Possession
1262,11449,The Amityville Horror
1263,41848,The Amityville Curse
1264,25944,Blood for Dracula
1265,24913,April Fool's Day
1266,49126,Audrey Rose
1267,32076,The Believers
1268,571,The Birds
1269,8851,The Blob
1270,37843,Blood Beach
1271,32146,Body Parts
1272,30346,The Body Snatcher
1273,6114,Dracula
1274,229,Bride of Frankenstein
1275,13549,Burnt Offerings
1276,9529,Candyman
1277,1598,Cape Fear
1278,7340,Carrie
1279,6217,Cat People
1280,377,A Nightmare on Elm Street
1281,653,"Nosferatu, eine Symphonie des Grauens"
1282,28198,Nosferatu a Venezia
1283,794,The Omen
1284,31640,Blood and Wine
1285,8744,Albino Alligator
1286,25189,The Mirror Has Two Faces
1287,145,Breaking the Waves
1288,2212,Nightwatch
1289,199,Star Trek: First Contact
1290,7863,Shine
1291,12498,Sling Blade
1292,9279,Jingle All the Way
1293,53234,Identificazione di una donna
1294,17204,Paradise Lost: The Child Murders at Robin Hood Hills
1295,21539,The Preacher's Wife
1296,85589,Kjærlighetens kjøtere
1297,12709,Ridicule
1298,20539,The Crucible
1299,11674,101 Dalmatians
1300,199512,Il Cristo proibito
1301,64900,J'ai pas sommeil
1302,1573,Die Hard 2
1303,152,Star Trek: The Motion Picture
1304,174,Star Trek VI: The Undiscovered Country
1305,172,Star Trek V: The Final Frontier
1306,154,Star Trek II: The Wrath of Khan
1307,157,Star Trek III: The Search for Spock
1308,168,Star Trek IV: The Voyage Home
1309,364,Batman Returns
1310,11967,Young Guns
1311,9086,Young Guns II
1312,621,Grease
1313,9037,Grease 2
1314,10173,Marked for Death
1315,55687,Adrenalin: Fear the Rush
1316,168535,The Substance of Fire
1317,8845,Under Siege
1318,46681,Terror in a Texas Town
1319,578,Jaws
1320,579,Jaws 2
1321,17692,Jaws 3-D
1322,17795,My Fellow Americans
1323,75,Mars Attacks!
1324,13891,Citizen Ruth
1325,9390,Jerry Maguire
1326,378,Raising Arizona
1327,10896,Tin Men
1328,2322,Sneakers
1329,41240,Bastard Out of Carolina
1330,26949,In Love and War
1331,9819,Marvin's Room
1332,49799,Somebody Is Waiting
1333,31908,Ghosts of Mississippi
1334,46027,Night Falls on Manhattan
1335,3179,Beavis and Butt-Head Do America
1336,1802,La Cérémonie
1337,4232,Scream
1338,9361,The Last of the Mohicans
1339,2928,Michael
1340,30285,The Evening Star
1341,10549,Hamlet
1342,58102,Some Mother's Son
1343,18451,The Whole Wide World
1344,27265,Mother
1345,49935,Les voleurs
1346,8818,Evita
1347,36758,The Portrait of a Lady
1348,36040,Walkabout
1349,74239,Message to Love: The Isle of Wight Festival
1350,9415,Murder at 1600
1351,55146,Hearts and Minds
1352,303693,Inside
1353,12145,Fierce Creatures
1354,42424,Zeus & Roxanne
1355,34314,Turbulence
1356,2892,Angel Baby
1357,9404,警察故事4之簡單任務
1358,85242,Underworld
1359,9622,Beverly Hills Ninja
1360,8860,Metro
1361,197537,La machine
1362,66597,Falling in Love Again
1363,14832,The Cement Garden
1364,9619,Dante's Peak
1365,40506,Meet Wally Sparks
1366,31000,Amos & Andrew
1367,4104,Benny & Joon
1368,26306,Prefontaine
1369,203829,A Tickle in the Heart
1370,14908,McHale's Navy
1371,784,Kolja
1372,12489,Gridlock'd
1373,168283,Fire on the Mountain
1374,16448,Waiting for Guffman
1375,55936,Кавказский пленник
1376,17894,The Beautician and the Beast
1377,28059,SubUrbia
1378,58911,Hotel de Love
1379,17949,The Pest
1380,1968,Fools Rush In
1381,61563,Touch
1382,66,Absolute Power
1383,20735,That Darn Cat
1384,11419,Vegas Vacation
1385,333165,Unforgotten: Twenty-Five Years After Willowbrook
1386,25796,That Old Feeling
1387,638,Lost Highway
1388,25624,Rosewood
1389,9366,Donnie Brasco
1390,21915,Booty Call
1391,90928,Rhyme & Reason
1392,50091,Boys Life 2
1393,18420,City of Industry
1394,19952,Best Men
1395,9446,Jungle 2 Jungle
1396,28005,Kama Sutra - A Tale of Love
1397,9403,Private Parts
1398,27322,Love Jones
1399,10003,The Saint
1400,9311,Smilla's Sense of Snow
1401,11844,The Van
1402,884,Crash
1403,49806,The Daytrippers
1404,1624,Liar Liar
1405,88423,The Quiet Room
1406,16052,Selena
1407,4477,The Devil's Own
1408,24662,Cats Don't Dance
1409,18423,B.A.P.S.
1410,76996,Love and Other Catastrophes
1411,6499,Turbo: A Power Rangers Movie
1412,50512,Anna Karenina
1413,9405,Double Team
1414,12723,Inventing the Abbotts
1415,9360,Anaconda
1416,9434,Grosse Pointe Blank
1417,118991,Keys to Tulsa
1418,21626,Kissed
1419,13982,8 Heads in a Duffel Bag
1420,93946,Hollow Reed
1421,77223,Paradise Road
1422,31465,Traveller
1423,12793,All Over Me
1424,102878,A Brother's Kiss
1425,105763,Shekvarebuli kulinaris ataserti retsepti
1426,9611,Romy and Michele's High School Reunion
1427,47694,Feng yue
1428,10357,Volcano
1429,9977,Children of the Revolution
1430,816,Austin Powers: International Man of Mystery
1431,2163,Breakdown
1432,124680,Broken English
1433,16399,Commandments
1434,124843,Ripe
1435,31017,"Truth or Consequences, N.M."
1436,24645,The Turning
1437,49478,Warriors of Virtue
1438,12499,Fathers' Day
1439,18,The Fifth Element
1440,68545,Intimate Relations
1441,1811,Nowhere
1442,109614,Losing Chase
1443,60082,Sprung
1444,53023,Le bonheur
1445,64802,Love! Valour! Compassion!
1446,11239,Shall we ダンス?
1447,50850,The Second Jungle Book: Mowgli & Baloo
1448,15321,Twin Town
1449,2058,Addicted to Love
1450,9450,Brassed Off
1451,125021,The Designated Mourner
1452,330,The Lost World: Jurassic Park
1453,38523,Ponette
1454,16375,Schizopolis
1455,33660,Shiloh
1456,59232,The War at Home
1457,45671,Rough Magic
1458,17770,Trial and Error
1459,15170,Buddy
1460,1701,Con Air
1461,201445,Late Bloomers
1462,26422,The Pillow Book
1463,124642,En avoir (ou pas)
1464,1639,Speed 2: Cruise Control
1465,49235,Squeeze
1466,106129,Sudden Manhattan
1467,291634,The Next Step
1468,107743,Wedding Bell Blues
1469,415,Batman & Robin
1470,47686,Dream with the Fishes
1471,65889,Roseanna's Grave
1472,11103,Head Above Water
1473,11970,Hercules
1474,34941,The Last Time I Committed Suicide
1475,407992,MURDER and murder
1476,8874,My Best Friend's Wedding
1477,17991,Tetsuo II: Body Hammer
1478,11956,Chacun Cherche Son Chat
1479,266,Le Mépris
1480,754,Face/Off
1481,37567,Fall
1482,43771,گبه
1483,124834,Mondo
1484,249358,The Innocent Sleep
1485,111367,For Ever Mozart
1486,607,Men in Black
1487,18080,Out to Sea
1488,38225,Wild America
1489,17834,A Simple Wish
1490,686,Contact
1491,65046,Love Serenade
1492,4421,G.I. Jane
1493,9387,Conan the Barbarian
1494,10603,George of the Jungle
1495,2142,Cop Land
1496,8413,Event Horizon
1497,10336,Spawn
1498,20737,Air Bud
1499,9413,Picture Perfect
1500,14585,In the Company of Men
1501,18519,Free Willy 3: The Rescue
1502,49462,Career Girls
1503,8834,Conspiracy Theory
1504,9458,Desperate Measures
1505,8854,Steel
1506,38295,She's So Lovely
1507,22073,Hoodlum
1508,37244,Leave it to Beaver
1509,4961,Mimic
1510,9416,Money Talks
1511,26180,Excess Baggage
1512,17832,Kull the Conqueror
1513,9772,Air Force One
1514,6072,One Eight Seven
1515,1669,The Hunt for Red October
1516,468,My Own Private Idaho
1517,32519,"Kiss Me, Guido"
1518,108401,Star Maps
1519,10806,In & Out
1520,9433,The Edge
1521,6623,The Peacemaker
1522,2118,L.A. Confidential
1523,978,Seven Years in Tibet
1524,9437,Kiss the Girls
1525,29461,Soul Food
1526,56651,Kicked in the Head
1527,10351,Wishmaster
1528,66588,A Thousand Acres
1529,2649,The Game
1530,14289,Fire Down Below
1531,10155,U Turn
1532,75250,The Locusts
1533,20457,The Matchmaker
1534,18355,The Assignment
1535,33657,A Smile Like Yours
1536,55306,Ulee's Gold
1537,68924,The Ice Storm
1538,36434,Stag
1539,2255,Chasing Amy
1540,28353,How to Be a Player
1541,9427,The Full Monty
1542,172545,Indian Summer
1543,17589,Mrs Brown
1544,3597,I Know What You Did Last Summer
1545,1813,The Devil's Advocate
1546,36797,RocketMan
1547,12628,Playing God
1548,33344,The House of Yes
1549,25099,"Fast, Cheap & Out of Control"
1550,45019,Washington Square
1551,63437,Telling Lies In America
1552,62422,Year of the Horse
1553,782,Gattaca
1554,29911,FairyTale: A True Story
1555,9827,Phantoms
1556,1959,Swept from the Sea
1557,251481,Wonderland
1558,8067,A Life Less Ordinary
1559,125052,Hurricane Streets
1560,45153,Eve's Bayou
1561,10871,Switchback
1562,14398,Gang Related
1563,10890,Stripes
1564,99002,Nénette et Boni
1565,1281,Bean
1566,32332,Hugo Pool
1567,9770,Mad City
1568,12616,One Night Stand
1569,34838,The Tango Lesson
1570,14905,Welcome to Sarajevo
1571,14583,Deceiver
1572,11975,The Rainmaker
1573,4995,Boogie Nights
1574,9281,Witness
1575,45928,Incognito
1576,563,Starship Troopers
1577,61337,Critical Care
1578,19931,The Joy Luck Club
1579,31535,Chairman of the Board
1580,10215,Sliding Doors
1581,9823,Mortal Kombat: Annihilation
1582,37165,The Truman Show
1583,45609,The Wings of the Dove
1584,38904,Mrs. Dalloway
1585,45565,"I Love You, I Love You Not"
1586,9407,Red Corner
1587,4824,The Jackal
1588,9444,Anastasia
1589,9414,The Man Who Knew Too Little
1590,8078,Alien: Resurrection
1591,29938,Alien Escape
1592,11831,Amistad
1593,2895,The Apostle
1594,39177,Artemisia
1595,19601,Bent
1596,124606,Bang
1597,42832,Les Boys
1598,22797,The Butcher Boy
1599,2639,Deconstructing Harry
1600,9574,Flubber
1601,10371,For Richer or Poorer
1602,489,Good Will Hunting
1603,167738,Guy
1604,293820,Tar
1605,9714,Home Alone 3
1606,102406,Ill Gotten Gains
1607,170430,Man of Her Dreams
1608,8197,Midnight in the Garden of Good and Evil
1609,6283,MouseHunt
1610,279698,Never Met Picasso
1611,49728,Office Killer
1612,64562,Other Voices Other Rooms
1613,4233,Scream 2
1614,191874,Stranger in the House
1615,10217,The Sweet Hereafter
1616,438108,Time Tracers
1617,597,Titanic
1618,714,Tomorrow Never Dies
1619,52537,Twisted
1620,12799,À Toute vitesse
1621,62394,The Education of Little Tree
1622,9922,The Postman
1623,547,The Horse Whisperer
1624,25994,The Winter Guest
1625,184,Jackie Brown
1626,9746,Kundun
1627,9438,Mr. Magoo
1628,115,The Big Lebowski
1629,26941,Afterglow
1630,27103,Ma vie en rose
1631,9410,Great Expectations
1632,32302,3 Ninjas: High Noon at Mega Mountain
1633,216794,Men of Means
1634,88863,Caught Up
1635,154821,Arguing the World
1636,41417,Firestorm
1637,12538,Senseless
1638,586,Wag the Dog
1639,2666,Dark City
1640,46338,The Leading Man
1641,54007,Star Kid
1642,11258,Hard Rain
1643,9490,Half Baked
1644,9411,Fallen
1645,25719,Shooting Fish
1646,9033,The Prophecy II
1647,11220,墮落天使
1648,21253,"O Que é Isso, Companheiro?"
1649,6116,Spice World
1650,9457,Deep Rising
1651,281289,Tainted
1652,43911,A Letter from Death Row
1653,39424,Music from Another Room
1654,44361,Мать и сын
1655,11702,The Replacement Killers
1656,2923,B. Monkey
1657,12238,The Night Flier
1658,11568,Blues Brothers 2000
1659,41577,Tokyo Fist
1660,66894,Ride
1661,11003,The Wedding Singer
1662,10153,Sphere
1663,49645,Ayn Rand: A Sense of Life
1664,47112,A Further Gesture
1665,102732,Little City
1666,30949,Palmetto
1667,2898,As Good as It Gets
1668,9558,King of New York
1669,83593,A Paralyzing Fear: The Story of Polio in America
1670,320011,Men with Guns
1671,26269,Twilight
1672,11808,U.S. Marshals
1673,6970,Welcome to Woop Woop
1674,47452,Love and Death on Long Island
1675,18205,El Callejón de los Milagros
1676,36943,In God's Hands
1677,21736,Everest
1678,17941,Hush
1679,10668,Suicide Kings
1680,9313,The Man in the Iron Mask
1681,42807,The Newton Boys
1682,617,Wild Things
1683,36568,Paulie
1684,37272,"A Cool, Dry Place"
1685,5910,はなび
1686,9440,Primary Colors
1687,53092,"Niagara, Niagara"
1688,32911,Wide Awake
1689,44308,A Price Above Rubies
1690,124821,Eden
1691,32456,Two Girls and a Guy
1692,93350,No Looking Back
1693,62695,Storefront Hitchcock
1694,32144,The Proposition
1695,17127,The Object of My Affection
1696,40688,Meet the Deedles
1697,17133,Homegrown
1698,19848,The Players Club
1699,17644,Barney's Great Adventure
1700,1774,The Big One
1701,30265,Chinese Box
1702,2157,Lost in Space
1703,70581,Heaven's Burning
1704,8838,Mercury Rising
1705,29193,The Spanish Prisoner
1706,795,City of Angels
